Name,"Keyword Preview",Location,"Modified Time","Change Time","Access Time","Created Time",Size,"Flags(Dir)","Flags(Meta)",Known,"MD5 Hash","SHA-256 Hash","MIME Type",Extension
mate-terminal.mo,"""left"", ""right"", and ""«hidden«"".Whether an unlimited","/img_debianFinalProject.E01/vol_vol2/usr/share/locale/zh_HK/LC_MESSAGES/mate-terminal.mo","2023-04-25 16:19:04 CEST","2024-07-31 19:37:20 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:37:20 CEST",58616,Allocated,Allocated,unknown,,,application/octet-stream,mo
gimp20.mo,"and other dialogs are «hidden«, leaving only image windows","/img_debianFinalProject.E01/vol_vol2/usr/share/locale/fi/LC_MESSAGES/gimp20.mo","2023-12-02 14:31:27 CET","2024-07-31 19:33:43 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:33:41 CEST",286002,Allocated,Allocated,unknown,,,application/octet-stream,mo
caja.mo,"(~).If set to true, then «hidden« files are shown by default","/img_debianFinalProject.E01/vol_vol2/usr/share/locale/lt/LC_MESSAGES/caja.mo","2023-12-27 14:44:09 CET","2024-07-31 19:31:47 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:31:47 CEST",141205,Allocated,Allocated,unknown,,,application/octet-stream,mo
gtk20-properties.mo,"last input character in «hidden« entriesHow the range should","/img_debianFinalProject.E01/vol_vol2/usr/share/locale/fi/LC_MESSAGES/gtk20-properties.mo","2024-07-19 12:57:02 CEST","2024-09-30 16:29:20 CEST","2024-09-30 16:28:07 CEST","2024-09-30 16:29:18 CEST",157282,Allocated,Allocated,unknown,,,application/octet-stream,mo
mate-desktop.mo,"automatically shown and «hidden« when the user presses","/img_debianFinalProject.E01/vol_vol2/usr/share/locale/lt/LC_MESSAGES/mate-desktop.mo","2023-04-25 16:35:44 CEST","2024-07-31 19:31:56 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:31:56 CEST",37203,Allocated,Allocated,unknown,,,application/octet-stream,mo
index.docbook,"xml:lang=""en"">To show a «hidden« menubar:</term>","/img_debianFinalProject.E01/vol_vol2/usr/share/help/br/mate-terminal/index.docbook","2023-04-25 16:19:04 CEST","2024-07-31 19:37:20 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:37:19 CEST",58758,Allocated,Allocated,unknown,,,text/xml,docbook
glib20.mo,"changesMount a TCRYPT «hidden« volumeMount a TCRYPT system","/img_debianFinalProject.E01/vol_vol2/usr/share/locale/lt/LC_MESSAGES/glib20.mo","2024-05-14 12:11:32 CEST","2024-07-31 19:31:54 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:31:54 CEST",134917,Allocated,Allocated,unknown,,,application/octet-stream,mo
index.docbook,"<para lang=""en"">Show «hidden« and backup files</par","/img_debianFinalProject.E01/vol_vol2/usr/share/help/es_CO/mate-search-tool/index.docbook","2023-12-30 11:48:33 CET","2024-07-31 19:38:08 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:38:05 CEST",25052,Allocated,Allocated,unknown,,,text/xml,docbook
"mediaelement-and-player.min.js","domNode.textTracks[d].mode=""«hidden«"";i.cleartracks(o),o.captions=L","/img_debianFinalProject.E01/vol_vol2/var/www/html/wp-includes/js/mediaelement/mediaelement-and-player.min.js","2022-09-29 16:21:11 CEST","2024-10-08 22:18:00 CEST","2024-09-30 17:55:18 CEST","2024-09-30 17:56:22 CEST",158005,Allocated,Allocated,unknown,,,text/javascript,js
index.docbook,"ing a note causes all «hidden« notes to be shown.</para>","/img_debianFinalProject.E01/vol_vol2/usr/share/help/uz/mate-stickynotes-applet/index.docbook","2022-07-23 23:51:50 CEST","2024-07-31 19:36:54 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:36:53 CEST",22887,Allocated,Allocated,unknown,,,text/xml,docbook
pluma.mo,"(filter nothing), «hidden« (filter «hidden« files), binary","/img_debianFinalProject.E01/vol_vol2/usr/share/locale/zh_HK/LC_MESSAGES/pluma.mo","2023-12-30 16:04:26 CET","2024-07-31 19:38:35 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:38:35 CEST",81976,Allocated,Allocated,unknown,,,application/octet-stream,mo
"libcurl3-gnutls:amd64.symbols","_GNUTLS_3 7.16.2
 «HIDDEN«@«HIDDEN« 7.16.2
 curl_easy_","/img_debianFinalProject.E01/vol_vol2/var/lib/dpkg/info/libcurl3-gnutls:amd64.symbols","2024-08-17 19:06:29 CEST","2024-09-30 16:28:46 CEST","2024-09-30 16:28:45 CEST","2024-09-30 16:28:45 CEST",3692,Allocated,Allocated,unknown,,,text/plain,symbols
wp-list-revisions.js,"inputs[i].style.visibility = '«hidden«'; else if ( 'left' ==","/img_debianFinalProject.E01/vol_vol2/var/www/html/wp-includes/js/wp-list-revisions.js","2018-06-28 04:30:15 CEST","2024-10-08 22:18:00 CEST","2024-09-30 17:55:18 CEST","2024-09-30 17:56:22 CEST",970,Allocated,Allocated,unknown,,,text/javascript,js
wp-pointer.min.js,"disabled||this.element.is("":«hidden«"")||this.update().done","/img_debianFinalProject.E01/vol_vol2/var/www/html/wp-includes/js/wp-pointer.min.js","2022-04-08 22:07:18 CEST","2024-10-08 22:18:00 CEST","2024-09-30 17:55:18 CEST","2024-09-30 17:56:22 CEST",3621,Allocated,Allocated,unknown,,,text/javascript,js
index.docbook,"bar can be displayed or «hidden« using the
          <","/img_debianFinalProject.E01/vol_vol2/usr/share/help/es_CO/mate-system-log/index.docbook","2023-12-30 11:48:33 CET","2024-07-31 19:38:08 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:38:05 CEST",14088,Allocated,Allocated,unknown,,,text/xml,docbook
gtk20-properties.mo,"last input character in «hidden« entriesHow the range should","/img_debianFinalProject.E01/vol_vol2/usr/share/locale/lt/LC_MESSAGES/gtk20-properties.mo","2024-07-19 12:57:02 CEST","2024-09-30 16:29:20 CEST","2024-09-30 16:28:07 CEST","2024-09-30 16:29:18 CEST",160980,Allocated,Allocated,unknown,,,application/octet-stream,mo
index.docbook,"<para lang=""en"">Include «hidden« and backup files in the","/img_debianFinalProject.E01/vol_vol2/usr/share/help/ps/mate-search-tool/index.docbook","2023-12-30 11:48:33 CET","2024-07-31 19:38:08 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:38:07 CEST",25045,Allocated,Allocated,unknown,,,text/xml,docbook
gimp20.mo,"and other dialogs are «hidden«, leaving only image windows","/img_debianFinalProject.E01/vol_vol2/usr/share/locale/lt/LC_MESSAGES/gimp20.mo","2023-12-02 14:31:27 CET","2024-07-31 19:33:43 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:33:42 CEST",508751,Allocated,Allocated,unknown,,,application/octet-stream,mo
media-audiovideo.min.js,"find(""source"").length?(e.is("":«hidden«"")&&e.show(),this.media=t","/img_debianFinalProject.E01/vol_vol2/var/www/html/wp-includes/js/media-audiovideo.min.js","2024-02-15 17:53:15 CET","2024-10-08 22:18:00 CEST","2024-09-30 17:55:18 CEST","2024-09-30 17:56:22 CEST",12058,Allocated,Allocated,unknown,,,text/javascript,js
jax.js,"mjx-mphantom *"":{visibility:""«hidden«""},"".mjx-merror"":{""bac","/img_debianFinalProject.E01/vol_vol2/usr/share/javascript/mathjax/jax/output/CommonHTML/jax.js","2020-08-26 14:24:25 CEST","2024-07-31 19:30:54 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:30:47 CEST",60603,Allocated,Allocated,unknown,,,text/javascript,js
wp-lists.js,"returnedResponse; // Prevent «hidden« links from being clicked","/img_debianFinalProject.E01/vol_vol2/var/www/html/wp-includes/js/wp-lists.js","2023-06-24 16:32:20 CEST","2024-10-08 22:18:00 CEST","2024-09-30 17:55:18 CEST","2024-09-30 17:56:22 CEST",25315,Allocated,Allocated,unknown,,,text/javascript,js
index.docbook,"bar can be displayed or «hidden« using the
          <","/img_debianFinalProject.E01/vol_vol2/usr/share/help/ps/mate-system-log/index.docbook","2023-12-30 11:48:33 CET","2024-07-31 19:38:08 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:38:07 CEST",14081,Allocated,Allocated,unknown,,,text/xml,docbook
lynx.mo,"clipboard.Document has only «hidden« links.  Use the 'l'ist","/img_debianFinalProject.E01/vol_vol2/usr/share/locale/fi/LC_MESSAGES/lynx.mo","2023-01-15 15:21:43 CET","2024-07-31 19:36:41 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:36:40 CEST",97624,Allocated,Allocated,unknown,,,application/octet-stream,mo
media-views.min.js,"addClass(""«hidden«""):t.$el.removeClass(""«hidden«""),e.toolbar","/img_debianFinalProject.E01/vol_vol2/var/www/html/wp-includes/js/media-views.min.js","2024-06-27 15:51:43 CEST","2024-10-08 22:18:00 CEST","2024-09-30 17:55:18 CEST","2024-09-30 17:56:22 CEST",109998,Allocated,Allocated,unknown,,,text/javascript,js
goscaja.xml,"set to display «hidden« files, the «hidden« files are shown","/img_debianFinalProject.E01/vol_vol2/usr/share/help/af/mate-user-guide/goscaja.xml","2021-12-10 21:45:01 CET","2024-07-31 19:38:02 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:37:52 CEST",218664,Allocated,Allocated,unknown,,,text/xml,xml
gosdconfkeys.xml,"automatically shown and «hidden« when the user presses","/img_debianFinalProject.E01/vol_vol2/usr/share/help/af/mate-user-guide/gosdconfkeys.xml","2021-12-10 21:45:01 CET","2024-07-31 19:38:02 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:37:52 CEST",74424,Allocated,Allocated,unknown,,,text/xml,xml
index.docbook,"<para lang=""en"">Include «hidden« and backup files in the","/img_debianFinalProject.E01/vol_vol2/usr/share/help/de/mate-search-tool/index.docbook","2023-12-30 11:48:33 CET","2024-07-31 19:38:08 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:38:04 CEST",24836,Allocated,Allocated,unknown,,,text/xml,docbook
wplink.min.js,"body);s(""#wpwrap"").attr(""aria-«hidden«"",""true""),i.addClass(""","/img_debianFinalProject.E01/vol_vol2/var/www/html/wp-includes/js/wplink.min.js","2024-06-20 22:27:11 CEST","2024-10-08 22:18:00 CEST","2024-10-08 22:49:47 CEST","2024-09-30 17:56:22 CEST",11332,Allocated,Allocated,unknown,,,text/javascript,js
gospanel.xml,"xml:lang=""en"">To show a «hidden« panel again, click on","/img_debianFinalProject.E01/vol_vol2/usr/share/help/af/mate-user-guide/gospanel.xml","2021-12-10 21:45:01 CET","2024-07-31 19:38:02 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:37:52 CEST",83523,Allocated,Allocated,unknown,,,text/xml,xml
libnma.mo,"Broadband SettingsConnect to «Hidden« Wi-Fi NetworkCreate New","/img_debianFinalProject.E01/vol_vol2/usr/share/locale/fi/LC_MESSAGES/libnma.mo","2023-01-09 17:03:20 CET","2024-07-31 19:35:33 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:35:33 CEST",6809,Allocated,Allocated,unknown,,,application/octet-stream,mo
gosoverview.xml,"xml:id=""filechooser-open-«hidden«""><info><title xml:lan","/img_debianFinalProject.E01/vol_vol2/usr/share/help/af/mate-user-guide/gosoverview.xml","2021-12-10 21:45:01 CET","2024-07-31 19:38:02 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:37:52 CEST",44452,Allocated,Allocated,unknown,,,text/xml,xml
index.docbook,"bar can be displayed or «hidden« using the
          <","/img_debianFinalProject.E01/vol_vol2/usr/share/help/de/mate-system-log/index.docbook","2023-12-30 11:48:33 CET","2024-07-31 19:38:08 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:38:04 CEST",13993,Allocated,Allocated,unknown,,,text/xml,docbook
caja.mo,"backup filesWhether to show «hidden« filesWhiteWidth of the","/img_debianFinalProject.E01/vol_vol2/usr/share/locale/zu/LC_MESSAGES/caja.mo","2023-12-27 14:44:09 CET","2024-07-31 19:31:47 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:31:47 CEST",51532,Allocated,Allocated,unknown,,,application/octet-stream,mo
wp-pointer.js,"disabled || this.element.is(':«hidden«') ) return; this.update()","/img_debianFinalProject.E01/vol_vol2/var/www/html/wp-includes/js/wp-pointer.js","2021-02-16 21:25:03 CET","2024-10-08 22:18:00 CEST","2024-09-30 17:55:18 CEST","2024-09-30 17:56:22 CEST",10233,Allocated,Allocated,unknown,,,text/javascript,js
goscaja.xml,"set to display «hidden« files, the «hidden« files are shown","/img_debianFinalProject.E01/vol_vol2/usr/share/help/gu/mate-user-guide/goscaja.xml","2021-12-10 21:45:01 CET","2024-07-31 19:38:02 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:37:55 CEST",219106,Allocated,Allocated,unknown,,,text/xml,xml
gosdconfkeys.xml,"automatically shown and «hidden« when the user presses","/img_debianFinalProject.E01/vol_vol2/usr/share/help/gu/mate-user-guide/gosdconfkeys.xml","2021-12-10 21:45:01 CET","2024-07-31 19:38:02 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:37:55 CEST",74424,Allocated,Allocated,unknown,,,text/xml,xml
libnma.mo,"Broadband SettingsConnect to «Hidden« Wi-Fi NetworkCreate New","/img_debianFinalProject.E01/vol_vol2/usr/share/locale/lt/LC_MESSAGES/libnma.mo","2023-01-09 17:03:20 CET","2024-07-31 19:35:33 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:35:33 CEST",15635,Allocated,Allocated,unknown,,,application/octet-stream,mo
csslint.js,"ibility"" : ""visible | «hidden«"", ""background"" : 1, ""","/img_debianFinalProject.E01/vol_vol2/var/www/html/wp-includes/js/codemirror/csslint.js","2019-10-25 18:38:07 CEST","2024-10-08 22:18:00 CEST","2024-09-30 17:55:18 CEST","2024-09-30 17:56:22 CEST",366769,Allocated,Allocated,unknown,,,text/javascript,js
mate-panel.mo,"Click here to restore «hidden« windows.Click on a window","/img_debianFinalProject.E01/vol_vol2/usr/share/locale/fi/LC_MESSAGES/mate-panel.mo","2022-09-23 10:11:45 CEST","2024-07-31 19:36:46 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:36:46 CEST",70341,Allocated,Allocated,unknown,,,application/octet-stream,mo
gospanel.xml,"xml:lang=""en"">To show a «hidden« panel again, click on","/img_debianFinalProject.E01/vol_vol2/usr/share/help/gu/mate-user-guide/gospanel.xml","2021-12-10 21:45:01 CET","2024-07-31 19:38:02 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:37:55 CEST",83889,Allocated,Allocated,unknown,,,text/xml,xml
mate-panel.mo,"Click here to restore «hidden« windows.Click on a window","/img_debianFinalProject.E01/vol_vol2/usr/share/locale/zu/LC_MESSAGES/mate-panel.mo","2022-09-23 10:11:45 CEST","2024-07-31 19:36:46 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:36:46 CEST",37493,Allocated,Allocated,unknown,,,application/octet-stream,mo
gosoverview.xml,"xml:id=""filechooser-open-«hidden«""><info><title xml:lan","/img_debianFinalProject.E01/vol_vol2/usr/share/help/gu/mate-user-guide/gosoverview.xml","2021-12-10 21:45:01 CET","2024-07-31 19:38:02 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:37:55 CEST",44739,Allocated,Allocated,unknown,,,text/xml,xml
codemirror.min.js,"ement.style.overflow=""«hidden«"",a.refresh()}function","/img_debianFinalProject.E01/vol_vol2/var/www/html/wp-includes/js/codemirror/codemirror.min.js","2017-09-13 08:08:47 CEST","2024-10-08 22:18:00 CEST","2024-09-30 17:55:18 CEST","2024-09-30 17:56:22 CEST",585414,Allocated,Allocated,unknown,,,text/javascript,js
masonry.min.js,"running this code in a «hidden« iframe on Firefox? See","/img_debianFinalProject.E01/vol_vol2/var/www/html/wp-includes/js/masonry.min.js","2020-06-13 20:53:27 CEST","2024-10-08 22:18:00 CEST","2024-09-30 17:55:18 CEST","2024-09-30 17:56:22 CEST",24138,Allocated,Allocated,unknown,,,text/javascript,js
mate-utils.mo,"PaneShow Status BarShow «hidden« and backup filesShow matches","/img_debianFinalProject.E01/vol_vol2/usr/share/locale/fi/LC_MESSAGES/mate-utils.mo","2023-12-30 11:48:33 CET","2024-07-31 19:38:08 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:38:08 CEST",58436,Allocated,Allocated,unknown,,,application/octet-stream,mo
mate-panel.mo,"Click here to restore «hidden« windows.Click on a window","/img_debianFinalProject.E01/vol_vol2/usr/share/locale/lt/LC_MESSAGES/mate-panel.mo","2022-09-23 10:11:45 CEST","2024-07-31 19:36:46 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:36:46 CEST",71788,Allocated,Allocated,unknown,,,application/octet-stream,mo
wp-auth-check.js,"); wrap.removeClass( '«hidden«' ); if ( frame ) { frame","/img_debianFinalProject.E01/vol_vol2/var/www/html/wp-includes/js/wp-auth-check.js","2021-03-18 20:01:03 CET","2024-10-08 22:18:00 CEST","2024-09-30 17:55:18 CEST","2024-09-30 17:56:22 CEST",4207,Allocated,Allocated,unknown,,,text/javascript,js
mate-terminal.mo,"""left"", ""right"", and ""«hidden«"".Whether an unlimited","/img_debianFinalProject.E01/vol_vol2/usr/share/locale/fi/LC_MESSAGES/mate-terminal.mo","2023-04-25 16:19:04 CEST","2024-07-31 19:37:20 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:37:19 CEST",68874,Allocated,Allocated,unknown,,,application/octet-stream,mo
index.docbook,"<para lang=""en"">Include «hidden« and backup files in the","/img_debianFinalProject.E01/vol_vol2/usr/share/help/af/mate-search-tool/index.docbook","2023-12-30 11:48:33 CET","2024-07-31 19:38:08 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:38:04 CEST",24987,Allocated,Allocated,unknown,,,text/xml,docbook
index.docbook,"bar can be displayed or «hidden« using the
          <","/img_debianFinalProject.E01/vol_vol2/usr/share/help/es_NI/mate-system-log/index.docbook","2023-12-30 11:48:33 CET","2024-07-31 19:38:08 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:38:06 CEST",14088,Allocated,Allocated,unknown,,,text/xml,docbook
imageFonts.js,"ay:""none"",visibility:""«hidden«"",overflow:""scroll"",po","/img_debianFinalProject.E01/vol_vol2/usr/share/javascript/mathjax/jax/output/HTML-CSS/imageFonts.js","2020-08-26 14:24:25 CEST","2024-07-31 19:30:54 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:30:49 CEST",4637,Allocated,Allocated,unknown,,,text/javascript,js
handlers.js,"undo', item ).addClass( '«hidden«' ); jQuery( '.menu_or","/img_debianFinalProject.E01/vol_vol2/var/www/html/wp-includes/js/plupload/handlers.js","2024-06-02 10:37:09 CEST","2024-10-08 22:18:00 CEST","2024-09-30 17:55:18 CEST","2024-09-30 17:56:22 CEST",20409,Allocated,Allocated,unknown,,,text/javascript,js
moxie.js,"height: '1px', overflow: '«hidden«' }); container.append","/img_debianFinalProject.E01/vol_vol2/var/www/html/wp-includes/js/plupload/moxie.js","2019-11-03 18:09:02 CET","2024-10-08 22:18:00 CEST","2024-09-30 17:55:18 CEST","2024-09-30 17:56:22 CEST",254084,Allocated,Allocated,unknown,,,text/javascript,js
index.docbook,"xml:lang=""en"">To show a «hidden« menubar:</term>","/img_debianFinalProject.E01/vol_vol2/usr/share/help/is/mate-terminal/index.docbook","2023-04-25 16:19:04 CEST","2024-07-31 19:37:20 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:37:19 CEST",59497,Allocated,Allocated,unknown,,,text/xml,docbook
handlers.min.js,"jQuery(""a.undo"",a).addClass(""«hidden«""),jQuery("".menu_order_input""","/img_debianFinalProject.E01/vol_vol2/var/www/html/wp-includes/js/plupload/handlers.min.js","2024-06-02 10:37:09 CEST","2024-10-08 22:18:00 CEST","2024-09-30 17:55:18 CEST","2024-09-30 17:56:22 CEST",11934,Allocated,Allocated,unknown,,,text/javascript,js
mate-utils.mo,"PaneShow Status BarShow «hidden« and backup filesShow matches","/img_debianFinalProject.E01/vol_vol2/usr/share/locale/lt/LC_MESSAGES/mate-utils.mo","2023-12-30 11:48:33 CET","2024-07-31 19:38:08 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:38:08 CEST",66618,Allocated,Allocated,unknown,,,application/octet-stream,mo
wp-plupload.js,"tabIndex: '-1', 'aria-«hidden«': 'true' } ); } ); /**","/img_debianFinalProject.E01/vol_vol2/var/www/html/wp-includes/js/plupload/wp-plupload.js","2024-02-02 18:48:15 CET","2024-10-08 22:18:00 CEST","2024-09-30 17:55:18 CEST","2024-09-30 17:56:22 CEST",16705,Allocated,Allocated,unknown,,,text/javascript,js
index.docbook,"bar can be displayed or «hidden« using the
          <","/img_debianFinalProject.E01/vol_vol2/usr/share/help/af/mate-system-log/index.docbook","2023-12-30 11:48:33 CET","2024-07-31 19:38:08 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:38:04 CEST",14055,Allocated,Allocated,unknown,,,text/xml,docbook
goscaja.xml,"set to display «hidden« files, the «hidden« files are shown","/img_debianFinalProject.E01/vol_vol2/usr/share/help/nb/mate-user-guide/goscaja.xml","2021-12-10 21:45:01 CET","2024-07-31 19:38:02 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:37:58 CEST",218195,Allocated,Allocated,unknown,,,text/xml,xml
mate-session-manager.mo,"-properties will show «hidden« autostart applications","/img_debianFinalProject.E01/vol_vol2/usr/share/locale/lt/LC_MESSAGES/mate-session-manager.mo","2023-06-20 08:10:18 CEST","2024-07-31 19:37:18 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:37:18 CEST",14038,Allocated,Allocated,unknown,,,application/octet-stream,mo
nm-applet.mo,"igure VPN
_Connect to «Hidden« Wi-Fi Network
_Delete","/img_debianFinalProject.E01/vol_vol2/usr/share/locale/fi/LC_MESSAGES/nm-applet.mo","2022-11-08 00:03:20 CET","2024-07-31 19:38:25 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:38:24 CEST",59718,Allocated,Allocated,unknown,,,application/octet-stream,mo
